gene size,replicate,genomes gt,genomes inf,runtime_phases_1-3,runtime_phase_4,total_runtime,alpha,gamma
100,3,8,102,0.14454463599759038,2.4200198822654784e-07,0.1445448779995786,0.25,1.0
100,3,9,102,0.14826118799828691,3.630011633504182e-07,0.14826155099945026,0.5,1.0
100,3,8,3,0.0074154029971396085,2.490014594513923e-07,0.00741565199859906,1.0,1.0
100,3,3,101,0.12173031299971626,3.8299913285300136e-07,0.12173069599884911,1.0,0.5
100,3,9,101,0.14666044899786357,3.910026862286031e-07,0.1466608400005498,1.0,0.25
100,4,5,103,0.12136457999804406,2.630004019010812e-07,0.12136484299844597,0.25,1.0
100,4,3,3,0.039785815999493934,1.0599978850223124e-07,0.039785921999282436,0.5,1.0
100,4,5,5,0.031655496000894345,2.259985194541514e-07,0.0316557219994138,1.0,1.0
100,4,9,102,0.16726178400131175,4.629982868209481e-07,0.16726224699959857,1.0,0.5
100,4,10,104,0.15696454800126958,4.619978426489979e-07,0.15696500999911223,1.0,0.25
100,5,6,102,0.12640619399826392,5.469992174766958e-07,0.1264067409974814,0.25,1.0
100,5,2,2,0.012395308000122895,1.2900272849947214e-07,0.012395437002851395,0.5,1.0
100,5,10,104,0.16282227900228463,4.809990059584379e-07,0.1628227600012906,1.0,1.0
100,5,5,5,0.029969882998557296,5.030015017837286e-07,0.02997038600005908,1.0,0.5
100,5,2,2,0.03538739000214264,3.6100027500651777e-07,0.035387751002417644,1.0,0.25
150,1,5,102,0.15079035300004762,2.770029823295772e-07,0.15079063000302995,0.25,1.0
150,1,10,102,0.20564435800042702,2.950000634882599e-07,0.2056446530004905,0.5,1.0
150,1,9,103,0.23270437499741092,4.070025170221925e-07,0.23270478199992795,1.0,1.0
150,1,8,104,0.2026917430011963,3.889981599058956e-07,0.2026921319993562,1.0,0.5
150,1,6,6,0.07334194400027627,4.720022843685001e-07,0.07334241600256064,1.0,0.25
150,2,7,6,0.01454387199919438,1.1999873095192015e-07,0.014543991997925332,0.25,1.0
150,2,2,102,0.13063208400126314,3.8299913285300136e-07,0.130632467000396,0.5,1.0
150,2,8,6,0.10763852799937013,4.1399835026822984e-07,0.1076389419977204,1.0,1.0
150,2,10,10,3.738979671998095,3.990026016253978e-07,3.7389800710006966,1.0,0.5
150,2,6,102,0.19770883299861453,3.989989636465907e-07,0.19770923199757817,1.0,0.25
150,3,9,105,0.2196475129967439,4.040011845063418e-07,0.2196479169979284,0.25,1.0
150,3,5,8,0.040801825998642016,4.530011210590601e-07,0.040802278999763075,0.5,1.0
150,3,2,2,0.021938573001534678,4.0099985199049115e-07,0.02193897400138667,1.0,1.0
150,3,6,6,1.483142567001778,3.8799771573394537e-07,1.4831429549994937,1.0,0.5
150,3,4,102,0.14747234400056186,3.889981599058956e-07,0.14747273299872177,1.0,0.25
150,4,3,3,0.13414475099853007,3.759996616281569e-07,0.1341451269981917,0.25,1.0
150,4,2,2,0.024608501000329852,3.7399877328425646e-07,0.024608874999103136,0.5,1.0
150,4,5,103,0.1602535150013864,7.599992386531085e-07,0.16025427500062506,1.0,1.0
150,4,9,9,0.11527243399905274,3.679997462313622e-07,0.11527280199879897,1.0,0.5
